fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,player,pos,tm
32.4,99.0,0.24539999999999998,9.1,29.25,0.24880000000000002,26.8,61.2,0.24090000000000003,0.222,10.0,15.400000000000002,22.05,48.0,72.5,39.2,21.0,6.050000000000001,30.099999999999998,57.85,137.2,2023,Justise Winslow,SF,POR
162.39999999999998,176.8,0.47250000000000003,11.7,29.7,0.197,154.4,274.40000000000003,0.45039999999999997,0.3414,81.19999999999999,135.20000000000002,82.4,256.8,339.20000000000005,51.6,23.4,31.200000000000003,87.2,128.8,433.29999999999995,2023,Jusuf Nurkić,C,POR
21.7,23.6,0.47250000000000003,0.8999999999999999,3.3,0.1365,22.400000000000002,38.400000000000006,0.4664,0.3306,5.6,9.600000000000001,16.0,25.6,41.6,2.0,3.0,8.8,7.2,24.0,51.099999999999994,2023,Kai Jones,C,CHO
91.8,151.5,0.37875000000000003,19.0,58.5,0.21125000000000002,69.0,111.6,0.4017,0.284,46.0,62.4,21.0,89.05,111.8,44.400000000000006,9.6,9.1,48.75,57.4,305.2,2023,Karl-Anthony Towns,PF,MIN
89.60000000000001,219.0,0.3066,28.6,79.3,0.2888,72.0,126.4,0.3135,0.281,58.5,75.35000000000001,15.75,68.0,85.5,44.400000000000006,25.9,7.15,30.799999999999997,24.7,426.29999999999995,2023,Kawhi Leonard,SF,LAC
82.80000000000001,229.0,0.2712,77.35000000000001,183.3,0.3376,35.2,70.4,0.275,0.291,23.0,31.35,24.3,77.5,104.5,18.0,24.5,13.750000000000002,29.4,63.7,405.29999999999995,2023,Keegan Murray,SF,SAC
42.800000000000004,107.5,0.2988,13.65,37.7,0.2896,34.4,62.800000000000004,0.30140000000000006,0.2735,23.5,33.0,18.900000000000002,35.0,56.0,12.8,16.799999999999997,4.4,18.2,22.1,197.39999999999998,2023,Keita Bates-Diop,SF,SAS
140.4,401.0,0.2628,70.2,206.70000000000002,0.272,97.2,193.60000000000002,0.2761,0.2525,88.0,125.4,17.55,87.5,107.0,46.800000000000004,22.4,4.95,62.99999999999999,56.550000000000004,690.1999999999999,2023,Keldon Johnson,SF,SAS
110.6,126.4,0.45,17.4,42.0,0.207,80.0,140.8,0.45439999999999997,0.35519999999999996,72.1,99.2,35.2,120.80000000000001,156.0,51.6,25.8,20.0,72.8,127.2,333.9,2023,Kelly Olynyk,C,UTA
105.2,312.0,0.2526,52.0,169.0,0.2464,73.2,145.6,0.27665,0.243,50.0,77.0,23.400000000000002,63.5,89.5,16.8,38.5,7.15,30.799999999999997,67.60000000000001,494.2,2023,Kelly Oubre Jr.,SF,CHO
19.200000000000003,45.6,0.2526,4.55,18.2,0.2,10.2,20.299999999999997,0.293,0.241,13.600000000000001,15.75,1.2000000000000002,7.15,8.8,15.200000000000001,1.6,1.0,2.8,7.15,54.0,2023,Kemba Walker,PG,DAL
2.0,4.8999999999999995,0.34259999999999996,0.0,0.75,0.0,1.6,3.0,0.3335,0.2855,0.5,1.1,0.8,2.0,3.0,1.5,2.8,0.0,1.6,5.8500000000000005,6.3,2023,Kendall Brown,SG,IND
58.5,198.79999999999998,0.24719999999999998,34.5,105.75,0.26080000000000003,28.400000000000002,71.5,0.2485,0.2465,9.0,12.100000000000001,3.2,28.0,32.0,20.0,9.799999999999999,1.5,25.6,25.35,208.6,2023,Kendrick Nunn,SG,TOT
51.0,175.7,0.2436,30.75,94.5,0.26,24.400000000000002,62.5,0.244,0.244,8.5,11.55,2.0,25.0,27.5,17.0,7.699999999999999,1.5,24.8,22.75,183.39999999999998,2023,Kendrick Nunn,SG,LAL
12.0,26.400000000000002,0.273,3.25,9.75,0.2664,6.0,12.6,0.278,0.265,0.8,0.75,1.2000000000000002,3.3000000000000003,4.95,4.800000000000001,2.4000000000000004,0.0,0.7,2.6,27.0,2023,Kendrick Nunn,PG,WAS
20.8,52.800000000000004,0.2364,1.3,9.1,0.1144,14.399999999999999,36.4,0.231,0.2045,4.0,8.25,2.4000000000000004,13.200000000000001,16.5,36.800000000000004,8.0,2.5,11.2,8.450000000000001,44.25,2023,Kennedy Chandler,PG,MEM
4.2,8.5,0.309,0.0,1.5,0.0,4.2,8.4,0.325,0.206,1.5,3.0,0.6,1.9500000000000002,2.6,1.6,0.0,0.0,1.5,2.8,11.899999999999999,2023,Kenneth Lofton Jr.,PF,MEM
79.8,128.0,0.39,20.5,50.5,0.2639,55.199999999999996,93.0,0.3861,0.3,6.5,18.0,47.4,85.15,136.5,31.6,17.4,7.800000000000001,15.0,58.099999999999994,224.0,2023,Kenrich Williams,PF,OKC
99.0,296.09999999999997,0.2808,75.75,163.5,0.37040000000000006,38.800000000000004,102.5,0.2365,0.2935,31.0,41.25,9.600000000000001,61.5,73.5,55.0,48.3,9.0,44.0,67.60000000000001,391.29999999999995,2023,Kentavious Caldwell-Pope,SG,DEN
89.60000000000001,201.5,0.3336,29.25,89.05,0.2624,71.60000000000001,106.4,0.37015000000000003,0.306,34.5,62.150000000000006,32.4,100.0,136.0,28.0,15.399999999999999,8.8,39.199999999999996,57.85,393.4,2023,Kenyon Martin Jr.,SF,HOU
0.5,1.4,0.3,0.75,1.5,0.4,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.3,2.0999999999999996,2023,Keon Ellis,SG,SAC
20.5,78.39999999999999,0.2196,14.25,40.5,0.2816,8.8,29.0,0.1895,0.2255,4.5,9.350000000000001,2.8000000000000003,13.5,17.0,12.0,8.399999999999999,2.0,21.6,17.55,77.0,2023,Keon Johnson,SG,POR
2.4000000000000004,11.0,0.1638,1.3,7.15,0.1456,1.6,4.4,0.20020000000000002,0.159,0.5,1.1,2.7,4.0,7.0,0.8,2.0999999999999996,0.55,2.8,1.9500000000000002,10.5,2023,Kessler Edwards,SF,BRK
246.0,367.0,0.41925,35.5,94.5,0.2444,203.4,327.0,0.4043,0.3035,133.5,171.6,8.4,161.20000000000002,170.3,82.80000000000001,19.2,37.050000000000004,102.0,64.39999999999999,810.5999999999999,2023,Kevin Durant,PF,BRK
127.5,373.09999999999997,0.2868,96.75,237.0,0.3264,50.400000000000006,108.5,0.2905,0.2995,32.0,49.50000000000001,11.200000000000001,65.0,79.0,69.5,35.0,6.5,53.6,75.4,492.09999999999997,2023,Kevin Huerter,SG,SAC
50.4,88.0,0.35775,21.5,56.5,0.24765,24.599999999999998,37.8,0.42315,0.2995,13.0,19.8,11.4,55.9,68.25,6.0,7.8,7.15,23.25,49.699999999999996,165.89999999999998,2023,Kevin Knox,PF,DET
66.6,142.5,0.29175,34.5,97.5,0.2301,25.2,54.0,0.30355000000000004,0.2555,28.0,37.8,25.2,154.70000000000002,182.0,30.400000000000002,4.2,4.55,35.25,45.5,242.89999999999998,2023,Kevin Love,PF,CLE
215.20000000000002,492.0,0.2622,57.2,165.1,0.2768,108.6,252.7,0.2505,0.2545,112.80000000000001,138.0,22.0,89.65,119.9,180.0,42.400000000000006,8.0,100.1,70.85000000000001,575.25,2023,Kevin Porter Jr.,PG,HOU
16.0,53.199999999999996,0.2526,8.25,21.0,0.3144,8.4,24.0,0.219,0.2465,11.0,14.850000000000001,8.8,15.0,26.0,6.0,8.399999999999999,1.5,12.8,22.75,67.89999999999999,2023,Kevon Harris,SG,ORL
98.69999999999999,88.0,0.5769000000000001,0.0,0.0,0.0,112.80000000000001,176.0,0.5128,0.3846,39.199999999999996,72.8,120.80000000000001,224.8,345.6,54.0,15.0,21.6,19.200000000000003,110.4,236.6,2023,Kevon Looney,C,GSW
13.299999999999999,12.8,0.5346,0.3,0.6,0.25,14.4,24.0,0.48,0.3654,2.8,4.0,6.4,13.600000000000001,20.0,2.8000000000000003,3.0,4.0,6.4,19.200000000000003,30.099999999999998,2023,Khem Birch,C,TOR
18.400000000000002,62.0,0.2226,11.700000000000001,39.0,0.24,11.200000000000001,25.6,0.24090000000000003,0.222,15.0,17.6,1.35,14.5,16.0,19.6,6.3,1.1,17.5,16.900000000000002,98.0,2023,Khris Middleton,SF,MIL
152.0,394.40000000000003,0.23099999999999998,37.7,118.3,0.25520000000000004,79.2,217.7,0.212,0.222,29.6,35.25,7.2,63.800000000000004,73.7,221.60000000000002,50.400000000000006,8.0,66.5,91.65,356.25,2023,Killian Hayes,PG,DET
12.8,23.200000000000003,0.3312,1.9500000000000002,5.2,0.30000000000000004,7.8,14.7,0.3095,0.3015,6.4,6.0,0.4,6.050000000000001,6.6000000000000005,4.0,0.8,0.5,2.8,4.55,32.25,2023,Kira Lewis Jr.,PG,NOP
149.5,499.09999999999997,0.25139999999999996,120.0,304.5,0.31520000000000004,55.6,153.5,0.2265,0.266,33.0,40.7,11.200000000000001,63.5,77.5,47.5,17.5,8.0,52.0,54.6,576.8,2023,Klay Thompson,SG,GSW
211.39999999999998,257.2,0.423,23.7,68.1,0.174,178.4,332.8,0.42880000000000007,0.3186,167.29999999999998,231.20000000000002,66.4,228.0,294.40000000000003,41.6,24.599999999999998,52.800000000000004,73.60000000000001,101.60000000000001,645.4,2023,Kristaps Porziņģis,C,WAS
78.6,132.5,0.3705,13.5,30.5,0.28795000000000004,62.4,122.39999999999999,0.3315,0.2725,34.0,52.199999999999996,18.599999999999998,107.25,127.4,70.0,30.599999999999998,24.05,46.5,69.3,249.89999999999998,2023,Kyle Anderson,PF,MIN
244.2,445.0,0.34275,63.0,187.0,0.21905000000000002,168.6,309.59999999999997,0.35425000000000006,0.264,65.0,110.39999999999999,28.2,211.9,242.45000000000002,77.2,15.0,14.950000000000001,110.25,81.89999999999999,749.0,2023,Kyle Kuzma,PF,WAS
134.4,336.0,0.24,57.85,172.25,0.26880000000000004,47.4,108.5,0.255,0.253,80.0,87.75,15.200000000000001,83.05000000000001,103.95,184.0,38.400000000000006,8.5,60.9,77.35000000000001,393.75,2023,Kyle Lowry,PG,MIA
311.20000000000005,640.8000000000001,0.29159999999999997,83.85000000000001,221.65,0.3024,156.0,322.0,0.2825,0.283,125.60000000000001,133.5,15.200000000000001,89.10000000000001,110.00000000000001,165.60000000000002,32.800000000000004,16.0,61.599999999999994,69.55,798.0,2023,Kyrie Irving,PG,BRK
9.6,19.0,0.31575,3.5,10.5,0.21645000000000003,5.3999999999999995,10.2,0.34385000000000004,0.2565,3.5,4.8,4.2,17.55,22.1,5.2,4.2,4.55,5.25,27.299999999999997,32.199999999999996,2023,KZ Okpala,PF,SAC
47.4,87.5,0.33825,9.0,28.5,0.2054,36.6,70.8,0.33605,0.2515,12.5,21.599999999999998,13.799999999999999,61.1,76.05,8.4,8.4,9.1,14.25,35.699999999999996,140.7,2023,Lamar Stevens,PF,CLE
161.60000000000002,404.0,0.24,63.050000000000004,176.15,0.2864,63.0,163.79999999999998,0.2245,0.248,61.6,66.75,11.200000000000001,62.7,78.10000000000001,165.60000000000002,23.200000000000003,5.5,58.099999999999994,57.85,433.5,2023,LaMelo Ball,PG,CHO
46.0,169.39999999999998,0.22799999999999998,45.75,121.5,0.30160000000000003,12.4,40.0,0.194,0.253,20.5,24.750000000000004,3.2,21.5,25.5,33.5,12.6,2.5,23.200000000000003,29.900000000000002,200.2,2023,Landry Shamet,SG,PHO
84.0,114.0,0.4605,6.0,16.5,0.2366,76.8,117.0,0.42640000000000006,0.32,19.0,32.4,43.199999999999996,110.5,157.3,31.6,24.599999999999998,19.5,24.75,67.89999999999999,230.99999999999997,2023,Larry Nance Jr.,PF,NOP
157.60000000000002,379.0,0.312,94.9,219.70000000000002,0.3456,99.2,168.0,0.3245,0.308,117.0,147.95000000000002,36.9,161.0,202.0,33.2,21.0,15.950000000000001,58.8,61.75,817.5999999999999,2023,Lauri Markkanen,SF,UTA
1.5,13.299999999999999,0.0948,0.0,3.0,0.0,1.2000000000000002,7.5,0.1,0.079,0.0,0.0,1.2000000000000002,1.0,2.5,3.5,2.0999999999999996,0.5,5.6000000000000005,5.2,4.199999999999999,2023,Leandro Bolmaro,SG,UTA
285.59999999999997,471.5,0.37875000000000003,45.0,145.0,0.2015,231.6,391.8,0.38415,0.276,97.5,153.0,29.4,195.65,227.5,117.2,24.0,15.600000000000001,96.75,46.199999999999996,865.9,2023,LeBron James,PF,LAL
13.0,46.9,0.2328,17.25,46.5,0.2968,1.2000000000000002,2.5,0.3,0.28,2.5,3.8500000000000005,2.8000000000000003,12.0,15.5,7.5,4.199999999999999,3.0,4.0,12.35,56.0,2023,Lindy Waters III,SG,OKC
90.5,277.9,0.2736,51.75,137.25,0.30160000000000003,44.800000000000004,107.0,0.2615,0.2715,33.0,41.25,4.4,34.5,40.0,23.0,17.5,6.0,27.200000000000003,37.050000000000004,347.9,2023,Lonnie Walker IV,SG,LAL
113.0,389.2,0.2436,67.5,189.0,0.2856,54.400000000000006,152.0,0.2235,0.2435,59.5,86.35000000000001,26.400000000000002,66.5,99.5,53.5,34.3,6.0,53.6,99.45,462.7,2023,Luguentz Dort,SG,OKC
413.6,824.8000000000001,0.3006,83.2,234.65,0.284,233.39999999999998,468.99999999999994,0.2905,0.282,300.8,386.25,16.8,201.3,224.4,306.40000000000003,55.2,12.0,116.89999999999999,83.2,1153.5,2023,Luka Dončić,PG,DAL
21.7,25.200000000000003,0.4428,2.1,6.6,0.159,19.200000000000003,32.800000000000004,0.46799999999999997,0.32880000000000004,15.399999999999999,21.6,12.0,12.8,24.8,2.4000000000000004,1.2,0.8,4.800000000000001,20.0,63.699999999999996,2023,Luka Garza,C,MIN
48.5,142.79999999999998,0.285,43.5,96.0,0.36240000000000006,15.600000000000001,38.0,0.2565,0.309,9.5,11.0,2.4000000000000004,38.5,41.5,18.5,12.6,2.0,24.0,29.900000000000002,189.7,2023,Luke Kennard,SG,LAC
49.0,41.2,0.6120000000000001,0.8999999999999999,2.6999999999999997,0.1665,53.6,75.2,0.5704,0.41639999999999994,14.0,19.200000000000003,46.400000000000006,59.2,105.60000000000001,11.600000000000001,4.8,27.200000000000003,12.8,45.6,114.1,2023,Luke Kornet,C,BOS
51.2,140.0,0.2196,24.05,63.7,0.3024,16.2,53.9,0.1755,0.2355,10.4,12.75,5.2,23.1,30.250000000000004,40.0,8.8,1.5,11.2,32.5,133.5,2023,Malachi Flynn,PG,TOR
41.2,125.0,0.24719999999999998,21.45,77.35000000000001,0.22160000000000002,28.0,52.400000000000006,0.2937,0.239,12.5,17.05,4.5,27.5,32.5,25.6,12.6,2.2,25.9,33.15,184.79999999999998,2023,Malaki Branham,SF,SAS
172.0,361.6,0.28559999999999997,55.25,123.5,0.35760000000000003,78.0,183.39999999999998,0.248,0.285,87.2,93.0,13.200000000000001,84.15,102.30000000000001,128.0,20.8,6.0,46.199999999999996,41.6,468.0,2023,Malcolm Brogdon,PG,BOS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2023,Malcolm Hill,SF,CHI
127.5,445.2,0.2406,120.75,333.75,0.2896,37.6,95.5,0.246,0.264,18.5,24.200000000000003,10.8,79.0,92.5,44.0,30.099999999999998,4.0,44.800000000000004,44.85,495.59999999999997,2023,Malik Beasley,SG,UTA
111.0,356.29999999999995,0.2616,60.0,188.25,0.25520000000000004,56.800000000000004,129.0,0.275,0.2575,53.5,65.45,9.200000000000001,49.0,60.5,93.5,21.0,5.5,73.60000000000001,50.050000000000004,441.7,2023,Malik Monk,SG,SAC
6.6,12.5,0.33,2.0,7.0,0.18589999999999998,4.2,6.6,0.41340000000000005,0.26,0.0,0.0,1.7999999999999998,5.2,7.15,0.8,1.2,3.25,4.5,7.699999999999999,18.2,2023,Mamadi Diakite,PF,CLE
131.4,250.5,0.32775,46.0,121.5,0.24635,76.2,154.79999999999998,0.31980000000000003,0.2645,31.0,46.8,13.2,117.65,131.95000000000002,33.2,16.8,12.35,31.5,71.39999999999999,414.4,2023,Marcus Morris,PF,LAC
131.20000000000002,311.20000000000005,0.2532,47.45,142.35,0.2664,54.6,118.99999999999999,0.2675,0.2575,44.800000000000004,54.75,12.0,60.50000000000001,77.0,235.20000000000002,42.400000000000006,8.5,67.89999999999999,70.85000000000001,342.75,2023,Marcus Smart,PG,BOS
29.200000000000003,91.5,0.2394,22.75,69.55,0.2616,15.200000000000001,30.400000000000002,0.275,0.2475,9.0,13.750000000000002,14.4,24.5,40.5,9.200000000000001,10.5,1.1,23.099999999999998,34.45,139.29999999999998,2023,MarJon Beauchamp,SF,MIL
39.9,37.2,0.5517,0.0,0.0,0.0,45.6,74.4,0.4904,0.36779999999999996,23.799999999999997,36.0,25.6,63.2,88.80000000000001,2.4000000000000004,9.6,14.4,12.0,31.200000000000003,103.6,2023,Mark Williams,C,CHO
120.0,244.8,0.294,8.450000000000001,24.7,0.2736,82.2,187.6,0.2555,0.2555,39.2,51.75,12.4,45.1,62.150000000000006,137.6,36.0,6.0,49.0,38.35,271.5,2023,Markelle Fultz,PG,ORL
19.8,40.0,0.30974999999999997,10.0,24.0,0.27105,7.8,19.2,0.2639,0.269,5.0,6.0,7.8,27.3,35.75,9.600000000000001,4.2,3.25,9.75,22.4,67.19999999999999,2023,Markieff Morris,PF,BRK
0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Marko Simonovic,C,CHI
75.6,80.4,0.48330000000000006,2.6999999999999997,9.9,0.1365,79.2,134.4,0.4712,0.336,28.0,41.6,41.6,76.80000000000001,118.4,5.6000000000000005,7.8,14.4,17.6,40.800000000000004,185.5,2023,Marvin Bagley III,C,DET
172.89999999999998,147.20000000000002,0.6039000000000001,0.0,0.0,0.0,197.60000000000002,294.40000000000003,0.5368,0.4026,99.39999999999999,186.4,140.8,267.2,408.0,75.2,19.2,27.200000000000003,64.8,118.4,445.2,2023,Mason Plumlee,C,CHO
23.5,75.6,0.261,15.0,45.0,0.2664,10.8,24.0,0.2815,0.264,3.5,5.5,6.4,19.5,27.5,11.0,28.7,7.0,5.6000000000000005,39.0,84.69999999999999,2023,Matisse Thybulle,SG,PHI
12.0,43.5,0.207,16.25,42.9,0.3032,2.0,8.4,0.13090000000000002,0.2445,4.0,4.95,1.8,9.5,11.5,4.0,2.8,0.55,4.199999999999999,13.0,65.1,2023,Matt Ryan,SF,TOT
6.0,24.5,0.18359999999999999,8.450000000000001,22.75,0.2968,0.8,5.6000000000000005,0.07865,0.2195,2.0,2.75,0.9,6.0,7.0,1.6,1.4,0.0,2.0999999999999996,9.1,32.9,2023,Matt Ryan,SF,LAL
6.0,19.0,0.237,7.800000000000001,20.150000000000002,0.30960000000000004,1.2000000000000002,2.8000000000000003,0.23595000000000002,0.2765,2.0,2.2,0.9,3.5,4.5,2.4000000000000004,1.4,0.55,2.0999999999999996,3.9000000000000004,32.199999999999996,2023,Matt Ryan,SF,MIN
8.0,20.8,0.23099999999999998,3.25,7.800000000000001,0.3336,3.0,9.799999999999999,0.1785,0.2405,0.8,2.25,0.4,3.3000000000000003,3.8500000000000005,19.200000000000003,4.800000000000001,0.0,4.199999999999999,7.800000000000001,19.5,2023,Matthew Dellavedova,PG,SAC
21.5,70.0,0.258,19.5,45.75,0.3408,6.800000000000001,19.5,0.218,0.28,6.0,7.700000000000001,2.8000000000000003,32.5,36.0,8.5,4.8999999999999995,3.0,8.8,20.150000000000002,86.8,2023,Max Christie,SG,LAL
87.2,273.0,0.2394,83.2,246.35,0.27040000000000003,36.0,66.8,0.29645000000000005,0.258,28.0,34.650000000000006,15.75,73.5,91.0,43.2,24.5,4.95,35.0,65.65,434.0,2023,Max Strus,SF,MIA
35.699999999999996,41.6,0.441,7.199999999999999,19.5,0.1845,21.6,31.200000000000003,0.5536,0.3636,7.699999999999999,11.200000000000001,15.200000000000001,47.2,62.400000000000006,8.4,4.2,17.6,10.4,38.400000000000006,95.89999999999999,2023,Maxi Kleber,C,DAL
8.0,19.200000000000003,0.2502,0.65,3.9000000000000004,0.13360000000000002,5.3999999999999995,12.6,0.25,0.219,4.0,6.0,1.6,6.6000000000000005,8.8,16.0,5.6000000000000005,1.5,6.3,9.75,19.5,2023,McKinley Wright IV,PG,DAL
0.6,1.0,0.375,0.0,0.5,0.0,0.6,0.6,0.65,0.25,0.0,0.0,1.7999999999999998,1.3,3.25,0.0,0.0,0.0,0.75,2.0999999999999996,1.4,2023,Mfiondu Kabengele,PF,BOS
1.2,1.0,0.75,0.0,0.0,0.0,1.2,1.2,0.65,0.5,0.0,0.0,0.6,1.3,1.9500000000000002,0.8,0.0,0.0,0.0,1.4,2.8,2023,Micah Potter,PF,UTA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Michael Foster Jr.,PF,PHI
81.60000000000001,213.0,0.2874,61.1,148.20000000000002,0.3296,44.0,79.2,0.30580000000000007,0.2945,24.0,34.1,15.3,80.0,97.0,14.4,14.7,8.8,26.599999999999998,52.0,385.0,2023,Michael Porter Jr.,SF,DEN
128.8,346.5,0.279,61.75,154.70000000000002,0.31920000000000004,90.80000000000001,182.0,0.27445,0.2665,66.5,81.95,22.95,87.5,113.0,74.4,43.4,24.200000000000003,49.699999999999996,68.9,610.4,2023,Mikal Bridges,SF,PHO
109.60000000000001,280.0,0.2346,48.1,131.3,0.2928,37.8,103.6,0.213,0.2485,51.2,60.0,6.800000000000001,46.2,55.550000000000004,242.4,34.4,4.0,44.8,57.2,309.0,2023,Mike Conley,PG,UTA
51.8,70.0,0.3807,13.799999999999999,36.3,0.19,22.400000000000002,43.2,0.4152,0.33240000000000003,21.0,29.6,16.0,79.2,95.2,13.200000000000001,6.0,14.4,11.200000000000001,52.800000000000004,156.79999999999998,2023,Mike Muscala,C,OKC
36.800000000000004,113.60000000000001,0.1944,14.950000000000001,59.15,0.20240000000000002,13.799999999999999,35.699999999999996,0.2255,0.2025,12.8,18.0,4.0,12.65,18.150000000000002,38.400000000000006,20.0,1.0,12.6,25.35,98.25,2023,Miles McBride,PG,NYK
82.6,70.0,0.6066,0.0,0.0,0.0,94.4,140.0,0.5392,0.40440000000000004,27.299999999999997,61.6,132.0,138.4,270.40000000000003,14.8,20.4,54.400000000000006,14.4,88.80000000000001,192.5,2023,Mitchell Robinson,C,NYK
71.39999999999999,82.0,0.4482,12.0,30.299999999999997,0.198,49.6,83.2,0.4768,0.357,24.5,40.800000000000004,36.800000000000004,107.2,144.0,16.0,6.6,29.6,16.8,66.4,195.29999999999998,2023,Mo Bamba,C,ORL
136.0,287.2,0.2844,37.7,94.9,0.31760000000000005,67.2,149.1,0.263,0.277,38.400000000000006,44.25,6.800000000000001,69.30000000000001,78.65,181.60000000000002,24.8,4.0,26.599999999999998,39.65,334.5,2023,Monte Morris,PG,WAS
73.5,69.60000000000001,0.5427,0.0,0.6,0.0,84.0,137.6,0.488,0.36179999999999995,41.3,68.0,44.0,55.2,99.2,11.600000000000001,9.0,19.200000000000003,24.0,54.400000000000006,188.29999999999998,2023,Montrezl Harrell,C,PHI
79.8,91.2,0.45,9.299999999999999,29.099999999999998,0.16,66.4,104.80000000000001,0.5072,0.34079999999999994,60.199999999999996,78.4,36.0,92.0,128.0,21.200000000000003,13.2,4.800000000000001,33.6,69.60000000000001,241.49999999999997,2023,Moritz Wagner,C,ORL
42.699999999999996,38.400000000000006,0.5715,0.0,0.0,0.0,48.800000000000004,76.80000000000001,0.508,0.381,23.099999999999998,57.6,45.6,65.60000000000001,111.2,1.6,1.7999999999999998,11.200000000000001,11.200000000000001,30.400000000000002,108.5,2023,Moses Brown,C,LAC
35.0,108.5,0.2712,27.0,73.5,0.2936,13.600000000000001,28.5,0.298,0.284,13.0,20.35,6.800000000000001,25.0,33.5,18.0,9.1,2.5,21.6,22.75,141.39999999999998,2023,Moses Moody,SG,GSW
12.0,19.5,0.38475000000000004,0.5,1.0,0.325,11.4,22.2,0.3341,0.263,5.0,9.6,16.8,10.4,28.6,1.2000000000000002,3.0,3.25,6.0,9.1,35.699999999999996,2023,Moussa Diabaté,PF,LAC
189.7,199.20000000000002,0.48960000000000004,20.4,51.9,0.1965,162.4,260.0,0.5,0.36719999999999997,98.69999999999999,148.0,51.2,216.8,268.0,23.200000000000003,15.0,81.60000000000001,55.2,110.4,525.6999999999999,2023,Myles Turner,C,IND
66.4,195.0,0.2556,31.200000000000003,99.45,0.25120000000000003,47.2,94.80000000000001,0.27390000000000003,0.2435,48.0,66.55000000000001,16.2,70.5,88.5,48.400000000000006,25.9,6.050000000000001,44.099999999999994,44.85,333.2,2023,Naji Marshall,SF,NOP
26.8,68.0,0.2958,20.150000000000002,44.2,0.3648,14.4,27.200000000000003,0.29095000000000004,0.3035,8.0,14.3,4.95,27.0,32.5,10.0,6.3,4.4,10.5,17.55,126.69999999999999,2023,Nassir Little,SF,POR
22.2,30.5,0.45525,3.5,8.5,0.2678,18.0,26.4,0.4433,0.332,13.5,23.4,10.2,16.25,27.3,3.6,4.8,1.9500000000000002,10.5,21.0,75.6,2023,Nathan Knight,PF,MIN
126.69999999999999,134.4,0.48510000000000003,12.0,37.5,0.16,112.80000000000001,168.8,0.5344000000000001,0.35879999999999995,35.699999999999996,60.0,42.400000000000006,127.2,169.60000000000002,16.0,16.2,33.6,45.6,84.80000000000001,317.09999999999997,2023,Naz Reid,C,MIN
4.199999999999999,3.2,0.675,0.0,0.0,0.0,4.800000000000001,6.4,0.6000000000000001,0.44999999999999996,0.0,1.6,3.2,4.0,7.2,0.4,0.0,0.8,0.8,5.6000000000000005,8.399999999999999,2023,Neemias Queta,C,SAC
8.399999999999999,11.200000000000001,0.3861,0.3,0.6,0.25,8.8,20.8,0.33840000000000003,0.2676,4.8999999999999995,8.0,5.6000000000000005,23.200000000000003,28.8,2.8000000000000003,7.8,7.2,6.4,19.200000000000003,22.4,2023,Nerlens Noel,C,DET
190.39999999999998,146.8,0.6669,0.0,0.6,0.0,217.60000000000002,292.0,0.596,0.4446,49.699999999999996,120.80000000000001,93.60000000000001,242.4,336.0,30.0,19.8,100.80000000000001,48.0,106.4,430.5,2023,Nic Claxton,C,BRK
86.1,78.80000000000001,0.5616,0.0,0.0,0.0,98.4,157.60000000000002,0.49920000000000003,0.3744,55.3,87.2,80.80000000000001,97.60000000000001,178.4,8.4,5.3999999999999995,28.0,26.400000000000002,70.4,227.49999999999997,2023,Nick Richards,C,CHO
41.5,117.6,0.2964,26.25,65.25,0.32160000000000005,19.200000000000003,40.5,0.2965,0.299,13.5,21.450000000000003,3.2,25.5,29.5,38.0,16.799999999999997,7.0,35.2,37.050000000000004,159.6,2023,Nickeil Alexander-Walker,SG,UTA
63.599999999999994,126.0,0.31575,40.0,102.0,0.2548,15.6,28.799999999999997,0.35230000000000006,0.2895,12.0,21.599999999999998,27.599999999999998,111.15,141.05,29.6,18.599999999999998,23.400000000000002,27.75,74.89999999999999,221.2,2023,Nicolas Batum,PF,LAC
293.29999999999995,265.6,0.5679000000000001,12.0,30.9,0.194,303.2,448.8,0.5408000000000001,0.3966,158.89999999999998,220.0,71.2,318.40000000000003,389.6,175.60000000000002,36.0,21.6,124.80000000000001,96.80000000000001,773.5,2023,Nikola Jokić,C,DEN
16.8,34.5,0.3045,4.0,17.5,0.14885,12.0,20.4,0.3822,0.232,9.0,11.4,5.3999999999999995,14.3,20.150000000000002,4.0,4.2,1.3,7.5,13.299999999999999,57.4,2023,Nikola Jović,PF,MIA
250.6,274.40000000000003,0.46980000000000005,25.5,69.0,0.185,218.4,364.8,0.4792,0.3504,56.0,76.80000000000001,84.80000000000001,360.8,445.6,66.4,20.4,34.4,72.0,86.4,616.6999999999999,2023,Nikola Vučević,C,CHI
